ID_User,Jumlah_Penghuni,Luas_Rumah_m2,Label_SKEM_AC,Punya_Water_Heater,Watt_AC,Watt_Kulkas,Jam_AC_Harian,Jam_TV_PC_Harian,Jam_Cuci_Harian,Jam_Lampu_Harian,Jam_WaterHeater_Harian,Frekuensi_Cuci_Mingguan,kWh_AC,kWh_Kulkas,kWh_TV_PC,kWh_MesinCuci,kWh_Lampu,kWh_WaterHeater,Estimasi_Sistem_kWh,Meteran_Riil_kWh,Selisih_Persen,IKE_kWh_per_m2,Label_IKE_SNI,Emisi_CO2_kg,Tarif_kWh_Rp,Biaya_Pemakaian_Rp,PPJ_Rp,Biaya_Beban_Rp,Total_Tagihan_Rp,Tagihan_per_Penghuni_Rp,Status_Anomali_RuleBased,Label_Ground_Truth,Skor_Efisiensi,Rekomendasi_Utama
USR-0356,6,50.7,Tidak_Ada,0,0,128,0.0,2.8,0.86,6.0,0.0,4,0.0,92.26,15.08,10.29,42.99,0.0,160.62,154.82,3.61,3.17,Sangat Hemat,139.74,1699.53,263121,7894,47500,318515,53086,Tidak,Normal,94.0,Pertahankan pola pemakaian
USR-0357,4,71.5,Tidak_Ada,0,0,162,0.0,2.6,1.07,4.1,0.0,5,0.0,116.78,10.76,12.86,19.8,0.0,160.2,160.0,0.12,2.24,Sangat Hemat,139.37,1699.53,271931,8158,47500,327589,81897,Tidak,Normal,91.0,Pertahankan pola pemakaian
USR-0358,7,65.1,Tidak_Ada,0,0,108,0.0,4.9,1.5,8.2,0.0,7,0.0,78.05,26.61,18.0,68.85,0.0,191.52,250.94,31.03,2.94,Sangat Hemat,166.62,1699.53,426478,12794,47500,486772,69539,Ya,Anomal,93.9,Pertahankan pola pemakaian
USR-0359,1,80.6,Bintang_4,1,407,164,7.1,1.9,0.43,7.2,0.61,2,86.3,117.75,9.52,5.14,8.64,6.41,233.77,229.65,1.76,2.9,Sangat Hemat,203.38,1699.53,390296,11709,47500,449505,449505,Tidak,Normal,47.5,Pertahankan pola pemakaian
USR-0360,6,53.9,Bintang_4,0,402,128,7.1,3.5,0.86,4.7,0.0,4,85.8,92.45,14.38,10.29,33.95,0.0,236.86,246.74,4.17,4.39,Sangat Hemat,206.07,1699.53,419343,12580,47500,479423,79904,Tidak,Normal,91.1,Pertahankan pola pemakaian
USR-0361,3,86.4,Bintang_1,1,822,156,6.0,1.4,1.29,5.7,0.35,6,147.0,111.99,6.06,15.43,20.36,3.64,304.48,309.14,1.53,3.53,Sangat Hemat,264.9,1699.53,525391,15762,47500,588653,196218,Tidak,Normal,77.2,Pertahankan pola pemakaian
USR-0362,4,123.1,Tidak_Ada,0,0,177,0.0,4.2,0.64,5.8,0.0,3,0.0,127.55,19.0,7.71,27.67,0.0,181.93,190.67,4.8,1.48,Sangat Hemat,158.28,1699.53,324043,9721,47500,381265,95316,Tidak,Normal,89.8,Pertahankan pola pemakaian
USR-0363,3,69.3,Tidak_Ada,0,0,166,0.0,2.2,1.5,7.1,0.0,7,0.0,119.85,13.33,18.0,25.48,0.0,176.66,169.01,4.33,2.55,Sangat Hemat,153.69,1699.53,287229,8617,47500,343346,114449,Tidak,Normal,86.8,Pertahankan pola pemakaian
USR-0364,5,82.9,Tidak_Ada,0,0,174,0.0,2.7,1.29,3.8,0.0,6,0.0,125.63,9.21,15.43,23.04,0.0,173.32,171.49,1.06,2.09,Sangat Hemat,150.79,1699.53,291445,8743,47500,347689,69538,Tidak,Normal,92.2,Pertahankan pola pemakaian
USR-0365,3,91.7,Bintang_4,0,416,172,7.0,2.2,0.64,5.5,0.0,3,86.87,124.14,8.98,7.71,19.8,0.0,247.51,255.81,3.35,2.7,Sangat Hemat,215.34,1699.53,434753,13043,47500,495296,165099,Tidak,Normal,81.5,Pertahankan pola pemakaian
USR-0366,2,62.6,Bintang_4,0,438,140,7.5,2.4,0.21,4.2,0.0,1,98.61,100.45,7.26,2.57,10.17,0.0,219.06,217.37,0.77,3.5,Sangat Hemat,190.58,1699.53,369423,11083,47500,428006,214003,Tidak,Normal,75.4,Pertahankan pola pemakaian
USR-0367,1,77.9,Bintang_4,0,413,162,4.9,1.5,0.43,5.7,0.0,2,61.18,116.62,6.86,5.14,6.86,0.0,196.65,191.97,2.38,2.53,Sangat Hemat,171.09,1699.53,326262,9788,47500,383550,383550,Tidak,Normal,55.8,Pertahankan pola pemakaian
USR-0368,4,72.3,Bintang_1,0,838,116,7.1,3.3,0.86,5.5,0.0,4,177.6,83.16,13.05,10.29,26.53,0.0,310.62,326.08,4.98,4.3,Sangat Hemat,270.24,1699.53,554187,16626,47500,618313,154578,Tidak,Normal,82.6,Pertahankan pola pemakaian
USR-0369,9,74.5,Bintang_4,0,408,136,7.7,3.8,0.86,6.1,0.0,4,94.69,98.11,15.35,10.29,65.66,0.0,284.09,294.69,3.73,3.81,Sangat Hemat,247.16,1699.53,500838,15025,47500,563363,62596,Tidak,Normal,92.9,Pertahankan pola pemakaian
USR-0370,2,54.9,Bintang_1,1,867,178,8.8,1.2,1.07,5.4,0.28,5,228.42,128.05,7.14,12.86,12.95,2.94,392.35,394.18,0.46,7.14,Sangat Hemat,341.35,1699.53,669914,20097,47500,737511,368756,Tidak,Normal,55.9,Pertahankan pola pemakaian
USR-0371,6,72.6,Tidak_Ada,0,0,142,0.0,1.9,0.86,5.2,0.0,4,0.0,102.46,7.14,10.29,37.79,0.0,157.68,158.65,0.62,2.17,Sangat Hemat,137.18,1699.53,269632,8089,47500,325221,54204,Tidak,Normal,94.1,Pertahankan pola pemakaian
USR-0372,5,85.7,Bintang_1,0,868,113,9.6,2.8,0.86,6.6,0.0,4,249.81,81.1,12.06,10.29,39.72,0.0,392.97,373.59,4.93,4.58,Sangat Hemat,341.88,1699.53,634926,19048,47500,701474,140295,Tidak,Normal,82.4,Pertahankan pola pemakaian
USR-0373,3,119.6,Bintang_4,0,382,190,10.1,1.9,0.43,6.5,0.0,2,115.26,137.0,7.76,5.14,23.24,0.0,288.39,302.26,4.81,2.41,Sangat Hemat,250.9,1699.53,513705,15411,47500,576616,192205,Tidak,Normal,78.4,Pertahankan pola pemakaian
USR-0374,3,100.7,Tidak_Ada,0,0,161,0.0,2.4,1.29,6.6,0.0,6,0.0,116.1,9.85,15.43,23.59,0.0,164.96,170.02,3.06,1.64,Sangat Hemat,143.52,1699.53,288949,8668,47500,345118,115039,Tidak,Normal,87.7,Pertahankan pola pemakaian
USR-0375,2,153.0,Bintang_4,0,403,165,9.7,7.2,0.21,5.8,0.0,1,116.63,119.01,50.14,2.57,13.98,0.0,302.33,288.32,4.63,1.98,Sangat Hemat,263.03,1699.53,490013,14700,47500,552214,276107,Tidak,Normal,66.1,Pertahankan pola pemakaian
USR-0376,4,55.0,Bintang_4,0,348,130,4.1,1.5,0.21,5.4,0.0,1,42.46,93.88,4.34,2.57,26.06,0.0,169.31,163.83,3.24,3.08,Sangat Hemat,147.3,1699.53,278428,8353,47500,334281,83570,Tidak,Normal,90.5,Pertahankan pola pemakaian
USR-0377,3,97.7,Bintang_4,1,426,156,7.2,0.7,1.5,5.9,0.5,7,92.28,112.09,3.45,18.0,21.17,5.26,252.25,260.35,3.21,2.58,Sangat Hemat,219.46,1699.53,442476,13274,47500,503250,167750,Tidak,Normal,81.1,Pertahankan pola pemakaian
USR-0378,1,76.8,Bintang_4,0,388,155,6.5,1.9,0.64,6.5,0.0,3,75.61,111.71,12.69,7.71,7.8,0.0,215.53,206.62,4.13,2.81,Sangat Hemat,187.51,1699.53,351160,10535,47500,409195,409195,Tidak,Normal,51.6,Pertahankan pola pemakaian
USR-0379,5,154.9,Bintang_4,1,443,134,6.2,2.2,0.64,3.8,0.22,3,82.34,96.17,12.21,7.71,22.94,2.3,223.68,233.56,4.42,1.44,Sangat Hemat,194.6,1699.53,396947,11908,47500,456355,91271,Tidak,Normal,90.0,Pertahankan pola pemakaian
USR-0380,4,54.3,Bintang_4,1,396,147,8.0,2.0,0.21,6.4,0.19,1,94.95,105.55,9.2,2.57,30.69,2.02,244.99,257.24,5.0,4.52,Sangat Hemat,213.14,1699.53,437189,13116,47500,497805,124451,Tidak,Normal,86.2,Pertahankan pola pemakaian
USR-0381,7,53.7,Bintang_4,1,443,120,6.7,3.2,0.43,6.3,0.51,2,88.79,86.39,11.0,5.14,53.0,5.37,249.69,259.34,3.86,4.65,Sangat Hemat,217.23,1699.53,440755,13223,47500,501477,71640,Tidak,Normal,92.0,Pertahankan pola pemakaian
USR-0382,4,58.4,Bintang_1,0,877,143,7.5,1.5,0.21,6.1,0.0,1,198.42,103.01,8.32,2.57,29.1,0.0,341.42,349.57,2.39,5.85,Sangat Hemat,297.03,1699.53,594110,17823,47500,659433,164858,Tidak,Normal,80.8,Pertahankan pola pemakaian
USR-0383,7,34.2,Bintang_4,0,429,169,4.6,1.3,0.21,5.9,0.0,1,59.46,122.02,7.18,2.57,49.15,0.0,240.37,240.07,0.13,7.02,Sangat Hemat,209.13,1699.53,408003,12240,47500,467743,66820,Tidak,Normal,92.3,Pertahankan pola pemakaian
USR-0384,4,59.9,Tidak_Ada,0,0,135,0.0,1.8,0.43,3.4,0.0,2,0.0,97.25,5.66,5.14,16.48,0.0,124.54,119.33,4.18,2.08,Sangat Hemat,108.35,1699.53,202813,6084,47500,256398,64099,Tidak,Normal,93.0,Pertahankan pola pemakaian
USR-0385,3,55.2,Bintang_1,0,851,188,9.4,1.8,0.64,5.6,0.0,3,239.98,135.47,7.73,7.71,20.02,0.0,410.91,420.38,2.3,7.44,Sangat Hemat,357.49,1699.53,714449,21433,47500,783382,261127,Tidak,Normal,69.2,Pertahankan pola pemakaian
USR-0386,1,75.9,Tidak_Ada,0,0,121,0.0,9.7,0.43,7.8,0.0,2,0.0,87.32,33.13,5.14,9.35,0.0,134.94,133.55,1.03,1.78,Sangat Hemat,117.4,1699.53,226976,6809,47500,281285,281285,Tidak,Normal,69.7,Pertahankan pola pemakaian
USR-0387,4,81.1,Bintang_4,1,396,145,7.2,6.9,1.5,6.0,0.36,7,85.42,104.25,13.29,18.0,28.86,3.77,253.6,255.38,0.7,3.13,Sangat Hemat,220.63,1699.53,434034,13021,47500,494555,123639,Tidak,Normal,85.8,Pertahankan pola pemakaian
USR-0388,1,138.8,Bintang_1,1,919,137,7.1,1.0,0.86,5.7,0.5,4,195.02,98.55,3.39,10.29,6.83,5.28,319.36,312.76,2.07,2.3,Sangat Hemat,277.84,1699.53,531541,15946,47500,594987,594987,Tidak,Normal,28.3,Pertahankan pola pemakaian
USR-0389,3,100.4,Tidak_Ada,0,0,146,0.0,0.9,0.86,6.0,0.0,4,0.0,105.41,3.92,10.29,21.66,0.0,141.28,137.63,2.58,1.41,Sangat Hemat,122.91,1699.53,233912,7017,47500,288429,96143,Tidak,Normal,89.4,Pertahankan pola pemakaian
USR-0390,3,58.8,Bintang_1,0,914,177,9.3,2.6,0.64,6.4,0.0,3,256.45,127.75,12.97,7.71,22.88,0.0,427.75,420.24,1.76,7.27,Sangat Hemat,372.15,1699.53,714209,21426,47500,783135,261045,Tidak,Normal,68.0,Pertahankan pola pemakaian
USR-0391,2,52.6,Bintang_4,1,420,130,5.2,8.6,0.86,6.7,0.42,4,65.92,93.82,36.02,10.29,15.98,4.45,226.48,233.59,3.14,4.31,Sangat Hemat,197.04,1699.53,396991,11910,47500,456400,228200,Tidak,Normal,74.6,Pertahankan pola pemakaian
USR-0392,5,85.5,Bintang_1,0,877,141,10.0,4.1,0.86,5.8,0.0,4,264.14,101.5,23.26,10.29,34.63,0.0,433.81,430.62,0.74,5.07,Sangat Hemat,377.41,1699.53,731854,21956,47500,801309,160262,Tidak,Normal,80.5,Pertahankan pola pemakaian
USR-0393,5,45.4,Bintang_4,0,401,163,5.3,2.7,1.5,6.4,0.0,7,63.64,117.42,14.46,18.0,38.55,0.0,252.08,247.33,1.88,5.56,Sangat Hemat,219.31,1699.53,420343,12610,47500,480454,96091,Tidak,Normal,88.7,Pertahankan pola pemakaian
USR-0394,5,136.7,Tidak_Ada,0,0,152,0.0,2.1,0.86,7.7,0.0,4,0.0,109.34,9.07,10.29,46.06,0.0,174.76,173.59,0.67,1.28,Sangat Hemat,152.04,1699.53,295015,8850,47500,351366,70273,Tidak,Normal,92.2,Pertahankan pola pemakaian
USR-0395,3,108.8,Tidak_Ada,1,0,154,0.0,5.2,0.86,7.0,0.76,4,0.0,110.52,22.17,10.29,25.22,7.96,176.15,167.91,4.68,1.62,Sangat Hemat,153.25,1699.53,285372,8561,47500,341434,113811,Tidak,Normal,86.8,Pertahankan pola pemakaian
USR-0396,4,61.1,Bintang_4,0,400,131,7.2,3.0,0.21,8.3,0.0,1,87.01,94.1,14.65,2.57,40.03,0.0,238.37,247.68,3.91,3.9,Sangat Hemat,207.38,1699.53,420943,12628,47500,481071,120268,Tidak,Normal,86.6,Pertahankan pola pemakaian
USR-0397,1,39.5,Bintang_1,0,885,149,9.7,7.7,0.21,5.3,0.0,1,256.43,106.97,34.45,2.57,6.41,0.0,406.83,408.94,0.52,10.29,Sangat Hemat,353.95,1699.53,695005,20850,47500,763355,763355,Tidak,Normal,8.6,Pertahankan pola pemakaian
USR-0398,3,115.6,Bintang_1,0,904,173,3.6,1.0,0.21,7.7,0.0,1,96.57,124.29,3.18,2.57,27.63,0.0,254.25,244.2,3.95,2.2,Sangat Hemat,221.19,1699.53,415023,12451,47500,474974,158325,Tidak,Normal,81.0,Pertahankan pola pemakaian
USR-0399,3,69.2,Tidak_Ada,0,0,118,0.0,3.5,1.07,5.2,0.0,5,0.0,84.82,14.84,12.86,18.75,0.0,131.27,128.5,2.12,1.9,Sangat Hemat,114.21,1699.53,218384,6552,47500,272435,90812,Tidak,Normal,90.2,Pertahankan pola pemakaian
USR-0400,8,111.0,Tidak_Ada,1,0,136,0.0,1.9,1.29,6.4,0.32,6,0.0,97.96,9.89,15.43,60.99,3.41,187.67,196.75,4.84,1.69,Sangat Hemat,163.28,1699.53,334380,10031,47500,391912,48989,Tidak,Normal,94.7,Pertahankan pola pemakaian
USR-0401,4,41.2,Tidak_Ada,0,0,114,0.0,3.5,0.64,6.7,0.0,3,0.0,81.86,19.81,7.71,32.32,0.0,141.69,143.01,0.93,3.44,Sangat Hemat,123.27,1699.53,243055,7292,47500,297847,74462,Tidak,Normal,92.0,Pertahankan pola pemakaian
USR-0402,4,58.4,Bintang_1,0,906,161,10.2,3.2,1.29,5.5,0.0,6,277.09,115.73,16.95,15.43,26.35,0.0,451.55,442.13,2.09,7.74,Sangat Hemat,392.85,1699.53,751415,22542,47500,821457,205364,Tidak,Normal,74.6,Pertahankan pola pemakaian
USR-0403,4,72.1,Tidak_Ada,0,0,175,0.0,3.7,1.5,6.1,0.0,7,0.0,125.65,17.72,18.0,29.22,0.0,190.59,189.18,0.74,2.64,Sangat Hemat,165.81,1699.53,321523,9646,47500,378669,94667,Tidak,Normal,89.3,Pertahankan pola pemakaian
USR-0404,2,73.2,Bintang_4,0,374,146,5.3,4.9,0.43,6.9,0.0,2,59.8,105.36,28.4,5.14,16.59,0.0,215.29,210.09,2.42,2.94,Sangat Hemat,187.3,1699.53,357057,10712,47500,415269,207634,Tidak,Normal,75.8,Pertahankan pola pemakaian
USR-0405,5,61.5,Bintang_4,0,335,130,4.5,6.3,0.64,5.3,0.0,3,44.81,93.52,30.55,7.71,31.74,0.0,208.33,198.58,4.68,3.39,Sangat Hemat,181.25,1699.53,337488,10125,47500,395113,79023,Tidak,Normal,90.6,Pertahankan pola pemakaian
USR-0406,2,89.5,Tidak_Ada,1,0,130,0.0,8.8,0.64,7.7,0.54,3,0.0,93.94,38.75,7.71,18.41,5.69,164.51,170.13,3.42,1.84,Sangat Hemat,143.12,1699.53,289147,8674,47500,345321,172661,Tidak,Normal,81.5,Pertahankan pola pemakaian
USR-0407,5,49.6,Bintang_1,1,790,144,8.7,2.7,0.43,4.6,0.39,2,206.8,103.72,16.0,5.14,27.69,4.1,363.45,355.91,2.08,7.33,Sangat Hemat,316.2,1699.53,604876,18146,47500,670522,134104,Tidak,Normal,83.7,Pertahankan pola pemakaian
USR-0408,3,68.5,Tidak_Ada,0,0,144,0.0,2.0,0.43,7.9,0.0,2,0.0,103.67,10.11,5.14,28.58,0.0,147.5,246.56,67.16,2.15,Sangat Hemat,128.33,1699.53,419033,12571,47500,479104,159701,Ya,Anomal,89.0,Pertahankan pola pemakaian
USR-0409,4,75.1,Bintang_1,1,826,168,8.4,1.3,0.21,7.0,0.36,1,209.4,121.13,7.39,2.57,33.61,3.82,377.92,377.11,0.21,5.03,Sangat Hemat,328.79,1699.53,640905,19227,47500,707633,176908,Tidak,Normal,78.8,Pertahankan pola pemakaian
USR-0410,6,86.2,Tidak_Ada,1,0,137,0.0,3.5,0.43,5.9,0.6,2,0.0,98.37,12.11,5.14,42.55,6.31,164.48,159.26,3.17,1.91,Sangat Hemat,143.1,1699.53,270674,8120,47500,326294,54382,Tidak,Normal,93.8,Pertahankan pola pemakaian
USR-0411,3,92.4,Bintang_4,0,387,159,8.0,4.5,0.86,5.6,0.0,4,93.21,114.27,16.71,10.29,20.15,0.0,254.63,262.32,3.02,2.76,Sangat Hemat,221.53,1699.53,445814,13374,47500,506689,168896,Tidak,Normal,80.9,Pertahankan pola pemakaian
USR-0412,9,48.6,Bintang_4,0,432,144,6.3,1.2,0.21,5.5,0.0,1,81.98,103.6,4.56,2.57,59.32,0.0,252.03,248.93,1.23,5.19,Sangat Hemat,219.27,1699.53,423072,12692,47500,483265,53696,Tidak,Normal,93.7,Pertahankan pola pemakaian
USR-0413,4,42.1,Bintang_1,1,799,135,11.6,5.4,1.07,5.9,0.55,5,279.35,97.28,25.19,12.86,28.15,5.8,448.63,457.94,2.08,10.66,Sangat Hemat,390.3,1699.53,778291,23349,47500,849140,212285,Tidak,Normal,74.8,Pertahankan pola pemakaian
USR-0414,4,112.6,Bintang_4,0,356,143,10.4,2.6,0.64,6.0,0.0,3,110.79,103.24,15.71,7.71,28.57,0.0,266.02,274.99,3.37,2.36,Sangat Hemat,231.44,1699.53,467356,14021,47500,528877,132219,Tidak,Normal,85.1,Pertahankan pola pemakaian
USR-0415,1,80.9,Bintang_4,1,420,157,6.7,1.3,0.64,7.3,0.73,3,85.03,112.85,4.45,7.71,8.71,7.62,226.36,236.84,4.63,2.8,Sangat Hemat,196.93,1699.53,402510,12075,47500,462085,462085,Tidak,Normal,49.2,Pertahankan pola pemakaian
USR-0416,7,55.4,Bintang_4,1,394,168,5.3,1.6,0.64,8.0,0.31,3,62.13,121.18,8.68,7.71,66.94,3.2,269.85,258.67,4.14,4.87,Sangat Hemat,234.77,1699.53,439617,13189,47500,500306,71472,Tidak,Normal,91.3,Pertahankan pola pemakaian
USR-0417,4,123.9,Bintang_1,0,930,145,7.4,1.5,0.86,6.2,0.0,4,205.09,104.37,5.28,10.29,29.76,0.0,354.78,590.2,66.36,2.86,Sangat Hemat,308.66,1699.53,1003069,30092,47500,1080661,270165,Ya,Anomal,80.1,Pertahankan pola pemakaian
USR-0418,4,75.0,Bintang_1,1,811,126,10.9,1.6,0.0,5.2,0.22,0,264.43,90.66,9.99,0.0,24.74,2.3,392.13,394.03,0.48,5.23,Sangat Hemat,341.15,1699.53,669661,20090,47500,737251,184313,Tidak,Normal,78.0,Pertahankan pola pemakaian
USR-0419,4,108.8,Bintang_1,0,799,170,7.3,3.8,0.86,5.5,0.0,4,175.15,122.4,11.72,10.29,26.18,0.0,345.73,337.58,2.36,3.18,Sangat Hemat,300.79,1699.53,573727,17212,47500,638438,159610,Tidak,Normal,80.6,Pertahankan pola pemakaian
USR-0420,3,73.7,Bintang_4,0,376,132,7.1,4.6,1.29,5.8,0.0,6,80.49,95.07,23.58,15.43,20.94,0.0,235.51,234.78,0.31,3.19,Sangat Hemat,204.89,1699.53,399011,11970,47500,458482,152827,Tidak,Normal,82.4,Pertahankan pola pemakaian
USR-0421,1,148.1,Tidak_Ada,0,0,155,0.0,7.5,0.86,5.0,0.0,4,0.0,111.76,39.87,10.29,5.96,0.0,167.88,160.71,4.27,1.13,Sangat Hemat,146.06,1699.53,273125,8194,47500,328819,328819,Tidak,Normal,62.3,Pertahankan pola pemakaian
USR-0422,3,133.1,Tidak_Ada,1,0,150,0.0,1.8,0.21,4.8,0.65,1,0.0,107.64,9.04,2.57,17.36,6.86,143.47,143.5,0.02,1.08,Sangat Hemat,124.82,1699.53,243875,7316,47500,298691,99564,Tidak,Normal,89.3,Pertahankan pola pemakaian
USR-0423,9,66.0,Bintang_4,0,395,147,3.9,3.3,0.64,8.1,0.0,3,46.27,105.72,12.39,7.71,87.45,0.0,259.55,371.88,43.28,3.93,Sangat Hemat,225.8,1699.53,632014,18960,47500,698475,77608,Ya,Anomal,93.5,Pertahankan pola pemakaian
USR-0424,2,101.2,Bintang_1,1,875,140,7.1,1.8,0.0,6.3,0.51,0,185.1,100.99,6.54,0.0,15.13,5.31,313.07,323.67,3.39,3.09,Sangat Hemat,272.37,1699.53,550085,16503,47500,614088,307044,Tidak,Normal,64.8,Pertahankan pola pemakaian
USR-0425,7,90.2,Tidak_Ada,1,0,162,0.0,2.8,1.07,5.2,0.32,5,0.0,116.93,15.53,12.86,43.4,3.4,192.12,197.11,2.59,2.13,Sangat Hemat,167.15,1699.53,334991,10050,47500,392541,56077,Tidak,Normal,93.8,Pertahankan pola pemakaian
USR-0426,2,116.2,Bintang_4,0,396,80,6.1,1.1,0.64,6.8,0.0,3,72.72,57.6,6.09,7.71,16.36,0.0,160.48,153.64,4.26,1.38,Sangat Hemat,139.62,1699.53,261124,7834,47500,316458,158229,Tidak,Normal,82.0,Pertahankan pola pemakaian
USR-0427,5,51.4,Bintang_1,0,800,173,8.9,1.4,0.43,4.8,0.0,2,213.89,124.37,7.53,5.14,28.93,0.0,379.85,392.63,3.36,7.4,Sangat Hemat,330.47,1699.53,667287,20019,47500,734806,146961,Tidak,Normal,82.9,Pertahankan pola pemakaian
USR-0428,1,91.5,Bintang_1,1,885,132,9.1,4.4,0.86,4.9,0.79,4,240.78,94.86,24.38,10.29,5.88,8.26,384.45,377.72,1.75,4.2,Sangat Hemat,334.47,1699.53,641954,19259,47500,708712,708712,Tidak,Normal,13.7,Pertahankan pola pemakaian
USR-0429,3,104.3,Bintang_1,1,848,158,9.9,1.1,0.86,5.2,0.52,4,251.62,113.87,3.48,10.29,18.71,5.51,403.48,397.54,1.47,3.87,Sangat Hemat,351.03,1699.53,675634,20269,47500,743403,247801,Tidak,Normal,69.8,Pertahankan pola pemakaian
USR-0430,9,38.9,Bintang_4,0,408,157,5.3,3.9,1.29,7.7,0.0,6,65.04,113.11,12.15,15.43,82.67,0.0,288.4,279.16,3.2,7.41,Sangat Hemat,250.9,1699.53,474444,14233,47500,536177,59575,Tidak,Normal,92.8,Pertahankan pola pemakaian
USR-0431,6,47.6,Bintang_4,0,408,175,7.0,1.8,0.64,5.7,0.0,3,86.22,126.36,7.06,7.71,41.38,0.0,268.73,277.74,3.35,5.65,Sangat Hemat,233.8,1699.53,472033,14161,47500,533694,88949,Tidak,Normal,89.9,Pertahankan pola pemakaian
USR-0432,8,35.3,Bintang_4,0,395,154,7.9,0.9,0.43,3.6,0.0,2,93.07,110.85,3.48,5.14,34.16,0.0,246.7,244.35,0.95,7.0,Sangat Hemat,214.63,1699.53,415280,12458,47500,475238,59405,Tidak,Normal,93.1,Pertahankan pola pemakaian
USR-0433,5,65.5,Bintang_1,0,894,133,7.1,0.6,0.0,7.2,0.0,0,191.69,96.06,2.35,0.0,43.26,0.0,333.37,318.33,4.51,5.09,Sangat Hemat,290.03,1699.53,541005,16230,47500,604735,120947,Tidak,Normal,85.0,Pertahankan pola pemakaian
USR-0434,5,92.6,Bintang_4,0,394,118,3.3,6.5,0.64,5.7,0.0,3,38.94,84.89,31.07,7.71,34.16,0.0,196.77,205.95,4.66,2.13,Sangat Hemat,171.19,1699.53,350017,10501,47500,408018,81604,Tidak,Normal,91.2,Pertahankan pola pemakaian
USR-0435,5,121.8,Bintang_1,1,775,143,8.4,0.9,0.64,4.2,0.33,3,195.19,102.98,4.77,7.71,24.9,3.49,339.05,330.77,2.44,2.78,Sangat Hemat,294.97,1699.53,562154,16865,47500,626519,125304,Tidak,Normal,84.8,Pertahankan pola pemakaian
USR-0436,2,73.9,Bintang_4,0,479,111,8.7,2.6,0.86,5.7,0.0,4,125.42,79.8,11.08,10.29,13.64,0.0,240.22,250.7,4.36,3.25,Sangat Hemat,208.99,1699.53,426075,12782,47500,486358,243179,Tidak,Normal,73.0,Pertahankan pola pemakaian
USR-0437,9,127.3,Bintang_1,1,814,137,8.4,3.4,0.64,6.5,0.6,3,205.58,98.95,12.66,7.71,70.43,6.34,401.68,393.69,1.99,3.15,Sangat Hemat,349.46,1699.53,669091,20073,47500,736664,81852,Tidak,Normal,90.0,Pertahankan pola pemakaian
USR-0438,5,44.4,Tidak_Ada,1,0,144,0.0,1.2,0.86,6.4,0.49,4,0.0,103.79,6.47,10.29,38.42,5.17,164.13,169.57,3.31,3.7,Sangat Hemat,142.79,1699.53,288190,8646,47500,344336,68867,Tidak,Normal,92.6,Pertahankan pola pemakaian
USR-0439,1,39.7,Bintang_4,0,407,136,8.9,2.0,0.21,7.8,0.0,1,108.2,98.07,8.28,2.57,9.36,0.0,226.47,230.19,1.64,5.71,Sangat Hemat,197.03,1699.53,391220,11737,47500,450457,450457,Tidak,Normal,49.1,Pertahankan pola pemakaian
USR-0440,4,70.6,Bintang_4,0,360,151,8.4,3.6,0.0,5.1,0.0,0,91.13,108.6,16.65,0.0,24.71,0.0,241.1,249.81,3.61,3.41,Sangat Hemat,209.75,1699.53,424553,12737,47500,484789,121197,Tidak,Normal,86.5,Pertahankan pola pemakaian
USR-0441,5,82.4,Bintang_4,1,385,145,6.6,3.2,0.64,6.0,0.56,3,75.75,104.6,13.62,7.71,36.28,5.86,243.81,368.25,51.04,2.96,Sangat Hemat,212.12,1699.53,625857,18776,47500,692133,138427,Ya,Anomal,89.0,Pertahankan pola pemakaian
USR-0442,3,71.2,Bintang_1,0,863,143,11.9,2.1,0.43,5.3,0.0,2,307.46,103.28,9.91,5.14,19.08,0.0,444.88,461.41,3.71,6.25,Sangat Hemat,387.04,1699.53,784172,23525,47500,855197,285066,Tidak,Normal,66.7,Pertahankan pola pemakaian
USR-0443,5,34.9,Bintang_1,0,869,102,8.4,3.1,0.64,4.5,0.0,3,217.82,73.09,11.24,7.71,26.75,0.0,336.62,333.37,0.96,9.64,Sangat Hemat,292.86,1699.53,566579,16997,47500,631076,126215,Tidak,Normal,84.9,Pertahankan pola pemakaian
USR-0444,3,69.8,Bintang_4,1,353,124,5.4,2.6,0.43,6.9,0.61,2,57.31,89.36,13.18,5.14,24.79,6.39,196.16,202.33,3.15,2.81,Sangat Hemat,170.66,1699.53,343862,10316,47500,401678,133893,Tidak,Normal,85.3,Pertahankan pola pemakaian
USR-0445,4,45.6,Tidak_Ada,1,0,163,0.0,1.5,0.64,6.5,0.7,3,0.0,117.25,6.79,7.71,31.02,7.32,170.1,173.7,2.12,3.73,Sangat Hemat,147.99,1699.53,295208,8856,47500,351565,87891,Tidak,Normal,90.5,Pertahankan pola pemakaian
USR-0446,3,91.0,Bintang_1,1,835,166,12.1,5.6,0.64,6.3,0.22,3,303.94,119.58,21.3,7.71,22.62,2.31,477.47,456.54,4.38,5.25,Sangat Hemat,415.4,1699.53,775897,23277,47500,846674,282225,Tidak,Normal,64.3,Pertahankan pola pemakaian
USR-0447,1,81.9,Tidak_Ada,0,0,113,0.0,3.1,0.0,6.4,0.0,0,0.0,81.52,15.32,0.0,7.71,0.0,104.56,149.82,43.28,1.28,Sangat Hemat,90.97,1699.53,254616,7638,47500,309754,309754,Ya,Anomal,76.5,Pertahankan pola pemakaian
